weapon,x,y,dmg,dmg_type 
rifle,7.577577827820203,80.52275963632738,261,fire
magic,84.27967221133639,79.69263759859656,131,thunder
magic,11.931969439296008,15.074432904247459,284,fire
magic,99.72377983329945,53.30083628084083,63,fire
arrow,27.383159120680535,27.436830544168878,110,acid
arrow,92.12420351307046,26.66224447802947,202,thunder
rifle,38.86319777805244,49.49866730055352,153,lightning
rifle,23.00372729934277,18.542091870457345,30,lightning
magic,16.676845518573547,95.14390955084266,45,cold
arrow,39.27503216145948,74.41164079481672,295,fire
bomb,69.58814338430373,51.19389887811501,82,lightning
bomb,62.10712266011551,14.651826147342206,96,fire
rifle,65.4382382026554,4.87655913843994,163,lightning
bomb,59.51738244389738,90.10131128528508,242,fire
magic,0.8476219682769459,74.5268184564874,150,thunder
bomb,66.9408998611366,61.995786473029405,307,acid
magic,40.67969769213662,62.78771322277939,289,cold
bomb,28.339844363285227,6.779114276995979,273,acid
arrow,28.533159470724723,39.929739397340356,42,thunder
arrow,3.2151880506130714,91.25485933163903,12,lightning
bomb,55.2588959454857,40.94930768021135,58,poison
bomb,33.24285487273222,41.115434151917306,258,fire
bomb,3.305614491270259,19.29624600374259,328,fire
bomb,71.9148869432577,55.53141318714984,48,thunder
magic,89.42014841361751,93.98735740942067,319,lightning
magic,96.74623254207086,39.33730437071949,100,fire
magic,49.01214923721974,86.9092951751999,280,poison
rifle,64.453449544656,29.480440687382416,188,fire
rifle,22.777543655691744,86.69455730378169,65,lightning
magic,0.3533579403806719,28.240413335438152,295,lightning
rifle,17.337587407034693,77.96670103727389,169,lightning
rifle,88.59377538049708,28.067026791228123,10,fire
bomb,7.935806282924219,5.549297055034663,114,fire
magic,88.86168393843128,15.408378263222833,250,cold
magic,5.3579619714783755,4.411111947536184,85,cold
magic,75.95473060943078,52.05392693104896,110,cold
magic,2.02884277873685,24.94070378421174,14,fire
rifle,60.4977339662191,48.500937869242534,26,acid
arrow,75.93406728937686,49.123266601427495,19,cold
rifle,47.44899706963766,23.944850243131743,230,thunder
bomb,44.17158479028998,12.10726060299595,346,fire
bomb,49.03678096138779,3.020499651715236,34,fire
magic,6.89352860110094,34.07677527120171,72,fire
rifle,26.309863116630172,20.11345980696253,56,lightning
rifle,13.389944412503919,38.644412783537454,326,lightning
magic,70.66749933453403,0.3169889471021148,70,lightning
magic,63.02474169671346,28.4824290561683,174,acid
arrow,69.95033041124968,65.07716192465973,27,lightning
arrow,0.48796692917262297,65.0485843889532,155,thunder
magic,73.96349506248595,85.51722310437441,0,poison
rifle,37.95795895055084,45.3369854553133,161,lightning
magic,69.20298715472907,57.63991852442254,183,fire
magic,8.848966163707761,15.007619667418803,272,lightning
rifle,94.5612851566786,19.472858628914747,164,acid
magic,35.49170868864226,55.92571121397616,67,fire
magic,64.2044402590856,19.695774151162215,132,fire
arrow,79.99178321874827,2.3942322784893943,84,lightning
magic,72.40336247091899,0.8035508080626474,183,fire
rifle,34.88121981972064,53.277750057056586,16,cold
arrow,83.28156960304553,92.9436831081144,112,thunder
rifle,49.709471863504604,89.02691773223444,175,fire
rifle,93.29078922480859,12.946409275753922,136,thunder
bomb,49.67957911523187,6.154419121741861,108,poison
rifle,94.93355212834645,31.959097756178643,141,poison
magic,81.0209508556049,52.27947061851857,163,fire
arrow,60.39274650921689,98.51811033442502,194,acid
rifle,14.80933777712574,36.85427290354294,44,fire
magic,28.983139418387537,48.0236875200601,218,lightning
rifle,42.09842302396799,50.65246884399175,244,acid
magic,90.41428701420467,86.18077677133962,119,poison
magic,36.32680166698529,11.731393323113348,311,fire
bomb,29.85680237446252,44.641374369556516,323,fire
arrow,96.9138051080865,89.76332146266563,298,lightning
bomb,49.25803944597259,69.71211375166364,136,cold
arrow,27.62175539691336,51.562541526662585,162,acid
bomb,68.41828402538026,29.100884312954477,184,poison
magic,41.808240727591304,70.25153154380544,9,thunder
magic,96.3001556556356,40.675909677479424,330,cold
magic,53.17142120368111,75.70812430624875,224,cold
bomb,65.95581014728766,73.98220599302006,72,thunder
arrow,55.5397099596727,60.275741375714354,250,thunder
rifle,24.200675142107585,21.65479997220494,305,poison
rifle,26.405515443186566,97.32569558754544,324,cold
rifle,12.109390197416992,87.06895325615166,134,thunder
magic,49.75983861442715,36.88241287229188,313,poison
magic,98.06534808362399,34.63839278543749,3,fire
arrow,42.08897021768932,85.61298835386025,12,poison
arrow,90.1645059179512,34.17778411843811,85,thunder
magic,53.74627018464137,10.09280170052943,70,fire
bomb,94.4391789628129,61.3031794765989,166,fire
magic,11.610969007216742,95.91837539731198,235,poison
rifle,0.7891474403261212,92.98434300548625,219,acid
bomb,12.506093653842731,15.982251906318412,182,lightning
rifle,6.476549733127923,68.7975184527486,64,fire
rifle,62.59960058773601,73.2226786038618,27,poison
bomb,10.587605272803435,66.77572756850245,185,thunder
arrow,16.259337427010244,42.35656111225084,30,poison
rifle,49.271765586304184,57.5092761609574,75,poison
magic,32.8681707178035,43.26005789601041,111,fire
rifle,49.22739225576692,85.75178409926693,254,poison
arrow,74.85940879407582,39.27335703548198,314,cold
magic,5.922172892557853,38.73639695841607,85,fire
magic,85.34522577514922,5.959696574707896,134,thunder
magic,79.61162039956795,48.75453349170743,91,poison
bomb,44.918958770789565,84.46443299243823,279,poison
arrow,79.02842049076784,22.251819061597644,152,cold
bomb,71.10299593766103,66.74927769073953,321,fire
bomb,42.52849967772989,21.22903212799565,326,cold
rifle,63.98645335191924,46.80560948093751,325,fire
rifle,21.60028037658869,28.796263076102058,23,fire
arrow,37.95839103713139,69.06830298625303,187,lightning
arrow,36.37229899971188,42.671386980072555,266,cold
arrow,11.19683030848282,61.87272762702328,43,cold
bomb,5.002377278656011,42.99054090806344,136,fire
bomb,12.778373753008243,62.21605440062551,285,cold
arrow,7.683808282765692,66.77840439389608,281,lightning
arrow,67.78367618949426,56.55938933770492,117,cold
arrow,71.48386300171349,26.65746169453268,149,cold
magic,88.3030504005187,65.3167502990223,318,acid
bomb,76.72350431656302,68.81916959368883,21,fire
rifle,60.91548291915642,94.01391277623932,257,lightning
arrow,47.8129483018784,41.70694351959055,31,thunder
bomb,81.64224958407182,44.076646965083164,241,poison
rifle,25.002414126132177,48.27783112763707,328,acid
magic,98.3193891851747,14.637338481744798,15,acid
magic,40.00481366156886,63.20504067424436,107,cold
arrow,26.40473575917882,95.21318007929732,150,poison
rifle,55.4396360504481,25.840659109172968,195,cold
arrow,96.40207483808521,59.53763088422013,49,poison
arrow,31.73860052916352,73.97219659126128,138,thunder
bomb,92.46490864246685,84.46899651019294,121,cold
magic,24.028777346739005,64.84720131319484,111,thunder
rifle,22.0187824652996,96.27748029072436,325,fire
rifle,84.35444718492187,70.96382431868349,74,lightning
rifle,95.26826917127049,12.545215347317972,160,cold
arrow,58.302803150675764,87.45248281737719,159,thunder
magic,98.26607494021142,28.34267479894259,332,poison
bomb,5.561179475081335,6.938275987974841,50,cold
rifle,20.418231676288446,26.66017246577197,201,poison
bomb,24.071463044463815,25.273315803952702,92,fire
magic,79.97812367212525,94.32745735546736,122,lightning
rifle,96.47286921738848,33.89508777893586,174,fire
bomb,95.50805765286029,35.73404586220161,290,thunder
magic,32.457716853199706,83.20781202949821,298,acid
rifle,25.012640946955823,74.13473402719804,173,poison
magic,37.36545259751627,10.783187868261168,325,cold
rifle,94.97528542983547,12.166096567931007,262,fire
arrow,88.56739770470564,49.489924256919295,241,poison
bomb,25.336639375662973,67.64670784090416,5,poison
rifle,77.21042565425756,79.11393154940247,185,lightning
magic,29.84777238695189,89.4301665182641,254,poison
rifle,57.335706830209624,73.18041814123156,197,cold
magic,53.992422169310714,57.2159909227032,321,cold
arrow,4.90735000163064,17.218021483130418,98,acid
rifle,73.339646421551,35.54217084607717,291,poison
magic,74.482134870039,38.752641322437306,9,lightning
arrow,65.66248724299545,93.34472627476781,67,lightning
rifle,14.313506597525173,9.542165775740695,185,poison
rifle,92.67768675374943,51.313582518303626,291,thunder
magic,53.34984607479555,60.111599001447345,26,fire
magic,81.05078815348561,45.36875834894587,244,acid
bomb,58.85494934841843,55.5981672041716,307,acid
arrow,49.120382135046114,8.68918812883468,200,acid
bomb,0.7730820512820813,87.55900346474019,188,thunder
bomb,4.218334729817874,84.23175012172729,139,thunder
rifle,20.825768538830758,93.57406713624763,290,poison
arrow,64.31462184746817,42.740092667625596,103,thunder
arrow,72.05534602227456,77.10239596122705,146,fire
rifle,84.41089869552506,69.83327098999152,192,lightning
magic,3.9762449800834543,60.49371535399787,162,poison
bomb,34.974557152800436,4.5385764628893766,247,thunder
magic,11.810481011111273,74.10213383522198,321,thunder
magic,53.105915379808636,24.782085384580032,111,fire
arrow,28.052580831656847,14.37415524069653,220,poison
bomb,38.051154535200894,8.198740074115607,10,lightning
magic,69.2137825949245,83.22585599730456,220,lightning
bomb,34.45465795840078,91.11154215736765,13,cold
arrow,11.858237202023837,97.3452120992805,174,cold
rifle,20.087605596951686,34.76286554387603,227,lightning
magic,63.004672678993536,34.13346345479297,37,lightning
magic,24.82053509109472,64.40563623188311,293,cold
bomb,60.60864304848464,6.334707244602944,254,cold
magic,44.22881099441381,74.25978436992855,311,acid
arrow,86.33611324573334,96.73699594082336,88,thunder
magic,64.2412208881592,53.360247035982475,31,fire
arrow,62.465677603756376,72.95784152387546,188,fire
bomb,60.09331389529233,25.640719901301644,41,acid
magic,79.08412535405881,35.34747564276135,164,lightning
magic,0.7763556804390781,52.18569917600201,248,poison
magic,45.75325679135137,32.17742734741334,53,fire
rifle,9.308453913863934,31.44163006550007,33,fire
rifle,79.57099616221767,98.31522360783461,115,fire
arrow,68.19929562333309,11.67966048418344,303,thunder
bomb,69.14735569818225,99.3549533674955,135,fire
rifle,20.322862054951496,7.667170126846157,289,poison
magic,1.9596014654015281,21.51427578934414,241,acid
arrow,10.262384014606617,7.62515685561318,30,poison
bomb,44.78224124141654,37.35053690765022,240,acid
bomb,74.30601358573631,90.87228987085848,292,acid
magic,12.014005516945092,92.04321970437951,193,cold
bomb,43.70501953314344,87.01102018460993,147,thunder
magic,36.46385058175026,92.81032283247876,268,fire
rifle,86.1511219971396,91.93658300354227,53,cold
arrow,24.634145242780004,57.84997652782749,192,thunder
arrow,17.12512238070699,36.18407089372779,61,lightning
rifle,53.115014344807065,37.824673575729015,137,cold
rifle,87.47733183360663,48.960098873184364,146,fire
magic,76.79764328514078,60.32756759622024,28,thunder
arrow,62.42949794276845,58.84454709050275,168,cold
arrow,39.382040798170806,52.22671242983403,81,thunder
bomb,38.00237450871513,75.76727018902604,327,lightning
rifle,57.99962668546236,74.46977036863525,161,thunder
magic,37.6989614802765,16.251922699700437,168,acid
bomb,2.1915208380046125,19.395395294705718,218,thunder
arrow,85.9429721473551,90.94702478492329,28,cold
bomb,83.71868365279077,9.889849103381732,18,lightning
magic,43.43434717235206,41.976311684067134,209,fire
magic,83.32282964056074,37.33573706954314,234,cold
bomb,95.94907959095619,21.389121410195756,58,lightning
arrow,4.65633111766196,83.75784210499586,306,acid
arrow,2.1098135834001996,77.42448276172227,214,lightning
magic,37.493724378817305,2.0774066109486955,191,cold
arrow,48.37610642426405,31.569345780318404,263,fire
rifle,95.92897534023346,20.98527527607019,0,poison
rifle,20.318379912746597,67.43186194580495,175,poison
bomb,20.896743843350063,27.31874641547255,34,acid
magic,58.18761894509304,24.28246947370085,127,cold
rifle,86.27470286302737,37.648539266759705,100,fire
magic,45.920865568728516,33.60854263826285,176,acid
arrow,32.28912175083396,86.45653000507849,268,poison
bomb,21.79277234514635,1.1351490452845336,284,thunder
bomb,95.87352376955161,85.09719270946675,247,lightning
rifle,4.152945152493903,81.7729189719952,21,poison
rifle,90.70441550093778,31.47149279716026,163,fire
arrow,71.3081272073873,16.038787143086218,163,cold
rifle,27.34609023073533,67.09414201435685,39,acid
arrow,36.4880040446667,55.11797153031862,213,acid
magic,65.48885065311221,78.39057044803218,92,cold
arrow,53.70295853425302,59.27151541321787,198,cold
arrow,39.20447067311061,50.42905987889436,114,poison
arrow,29.38835863882727,13.158475803490532,88,thunder
magic,77.7533985652224,65.70038448249052,201,fire
magic,96.90560924908716,22.274168177972232,238,acid
magic,1.831610058356281,65.45592330129324,52,lightning
arrow,7.461806394214932,98.57658098642544,264,lightning
magic,86.58755205041172,62.50712126721848,277,poison
rifle,47.65257653748084,87.30688595407537,220,fire
rifle,54.26039850294111,36.95809136353564,193,poison
arrow,11.593002966344612,16.728684098787173,251,cold
bomb,86.31003205876983,3.5756516786513926,307,thunder
rifle,4.550093773369834,18.554503949867485,168,lightning
magic,99.99408154292394,93.30742258165493,65,fire
rifle,50.979640638807545,93.52812986762557,64,lightning
arrow,81.75532436360645,84.54333826125648,85,acid
arrow,29.79993841955221,1.6969689094582185,273,cold
rifle,39.46723448218884,13.103774948432834,346,thunder
rifle,89.63310310446141,54.42670784008639,225,poison
rifle,58.13047907900075,96.06343754486724,299,acid
magic,1.3218458368128072,70.33485846150248,329,cold
bomb,68.67948001153927,26.555641320969936,140,lightning
arrow,51.884209635220856,46.96457064564468,335,acid
magic,41.89129628142141,16.912921012184768,23,lightning
rifle,61.6545482624973,6.0590178065443645,330,fire
magic,43.52858883937872,61.34479602888966,307,lightning
magic,84.16336651284942,74.02829564390717,177,poison
rifle,8.304242658757799,87.3360596084232,116,thunder
rifle,99.72032567487852,45.741446011096954,18,thunder
rifle,59.007376340807994,8.413002074116694,213,thunder
magic,89.06702279489271,81.64335591537848,276,poison
magic,71.08656522052263,46.51299556093225,330,cold
